opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,series,sales_price,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,ciclo_dias,converteu,categoria_ticket,ano,mes,trimestre,mes_ano
K8FUZHOG,Kary Hendrixson,GTX Basic,Scotfind,Won,2016-11-28,2017-03-26,576.0,GTX,550.0,Summer Sewald,West,software,1996.0,6354.87,16780.0,United States,Bubba Gump,118.0,1,Baixo,2016.0,11.0,4.0,2016-11
5WJZMULK,Maureen Marcano,GTX Plus Basic,Hatfan,Won,2016-11-28,2017-03-19,979.0,GTX,1096.0,Summer Sewald,West,services,1982.0,792.46,1299.0,United States,,111.0,1,Baixo,2016.0,11.0,4.0,2016-11
ZPYD4T9W,Versie Hillebrand,MG Special,Stanredtax,Won,2016-11-28,2017-03-07,43.0,MG,55.0,Dustin Brinkmann,Central,finance,1987.0,1698.2,3798.0,United States,,99.0,1,Baixo,2016.0,11.0,4.0,2016-11
KE9ZEDS8,Gladys Colclough,MG Special,Scottech,Won,2016-11-29,2017-03-07,57.0,MG,55.0,Melvin Marxen,Central,marketing,2012.0,45.39,100.0,United States,Inity,98.0,1,Baixo,2016.0,11.0,4.0,2016-11
7KK0HQ4C,Lajuana Vencill,MG Special,Ron-tech,Lost,2016-11-29,2017-03-28,0.0,MG,55.0,Dustin Brinkmann,Central,medical,1992.0,3922.42,6837.0,United States,,119.0,0,Sem Valor,2016.0,11.0,4.0,2016-11
FP7014Z0,Lajuana Vencill,GTX Plus Basic,Funholding,Won,2016-11-29,2017-03-12,948.0,GTX,1096.0,Dustin Brinkmann,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,103.0,1,Baixo,2016.0,11.0,4.0,2016-11
N4HFHDMW,Wilburn Farren,MG Advanced,Plussunin,Won,2016-11-29,2017-03-10,3012.0,MG,3393.0,Cara Losch,East,retail,2003.0,1419.98,4018.0,United States,,101.0,1,Alto,2016.0,11.0,4.0,2016-11
2HFLKREC,Cassey Cress,MG Advanced,Zotware,Won,2016-11-30,2017-03-15,3665.0,MG,3393.0,Rocco Neubert,East,software,1979.0,4478.47,13809.0,United States,,105.0,1,Alto,2016.0,11.0,4.0,2016-11
7JVTTVCO,Violet Mclelland,GTX Basic,Gekko & Co,Won,2016-11-30,2017-03-24,564.0,GTX,550.0,Cara Losch,East,retail,1990.0,2520.83,3502.0,United States,,114.0,1,Baixo,2016.0,11.0,4.0,2016-11
3X13866U,Anna Snelling,GTX Plus Basic,dambase,Lost,2016-12-01,2017-03-06,0.0,GTX,1096.0,Dustin Brinkmann,Central,marketing,1995.0,2173.98,2928.0,United States,Inity,95.0,0,Sem Valor,2016.0,12.0,4.0,2016-12
7LE19SYE,Cassey Cress,MG Advanced,Initech,Won,2016-12-01,2017-03-22,3463.0,MG,3393.0,Rocco Neubert,East,telecommunications,1994.0,6395.05,20275.0,United States,,111.0,1,Alto,2016.0,12.0,4.0,2016-12
J5V2M7Y1,Corliss Cosme,GTX Basic,Gekko & Co,Won,2016-12-01,2017-03-26,513.0,GTX,550.0,Cara Losch,East,retail,1990.0,2520.83,3502.0,United States,,115.0,1,Baixo,2016.0,12.0,4.0,2016-12
41MURAI5,Corliss Cosme,GTX Basic,Konex,Won,2016-12-01,2017-03-28,590.0,GTX,550.0,Cara Losch,East,technolgy,1980.0,7708.38,13756.0,United States,,117.0,1,Baixo,2016.0,12.0,4.0,2016-12
QHI8WRIA,Darcel Schlecht,GTXPro,Dontechi,Won,2016-12-01,2017-03-30,4511.0,,,Melvin Marxen,Central,software,1982.0,4618.0,10083.0,United States,,119.0,1,Alto,2016.0,12.0,4.0,2016-12
AJXAXV4W,Lajuana Vencill,MG Advanced,Finhigh,Lost,2016-12-01,2017-03-02,0.0,MG,3393.0,Dustin Brinkmann,Central,finance,2006.0,1102.43,1759.0,United States,,91.0,0,Sem Valor,2016.0,12.0,4.0,2016-12
VPDXX5PJ,Niesha Huffines,GTX Basic,Cancity,Won,2016-12-01,2017-03-26,546.0,GTX,550.0,Melvin Marxen,Central,retail,2001.0,718.62,2448.0,United States,,115.0,1,Baixo,2016.0,12.0,4.0,2016-12
PZB9NUK8,Vicki Laflamme,MG Special,Y-corporation,Won,2016-12-01,2017-03-05,46.0,MG,55.0,Celia Rouche,West,employment,1983.0,2871.35,9561.0,United States,,94.0,1,Baixo,2016.0,12.0,4.0,2016-12
A0ANOYPF,Darcel Schlecht,GTXPro,Ron-tech,Won,2016-12-02,2017-03-09,4891.0,,,Melvin Marxen,Central,medical,1992.0,3922.42,6837.0,United States,,97.0,1,Alto,2016.0,12.0,4.0,2016-12
0P4AAPYX,Hayden Neloms,GTX Plus Basic,Golddex,Won,2016-12-02,2017-03-03,1040.0,GTX,1096.0,Celia Rouche,West,finance,2008.0,52.5,165.0,United States,,91.0,1,Médio,2016.0,12.0,4.0,2016-12
O6T5WC3W,Hayden Neloms,GTX Plus Basic,Sonron,Won,2016-12-02,2017-03-04,1108.0,GTX,1096.0,Celia Rouche,West,telecommunications,1999.0,1699.85,5108.0,United States,,92.0,1,Médio,2016.0,12.0,4.0,2016-12
0NO04P6C,Hayden Neloms,MG Special,Nam-zim,Won,2016-12-02,2017-03-04,59.0,MG,55.0,Celia Rouche,West,services,1987.0,405.59,1179.0,Brazil,Warephase,92.0,1,Baixo,2016.0,12.0,4.0,2016-12
22OFSXBT,Jonathan Berthelot,GTXPro,Statholdings,Won,2016-12-02,2017-03-30,5406.0,,,Melvin Marxen,Central,employment,1997.0,291.27,586.0,United States,,118.0,1,Alto,2016.0,12.0,4.0,2016-12
MRXZTMM6,Kary Hendrixson,GTX Basic,Cheers,Won,2016-12-02,2017-03-20,515.0,GTX,550.0,Summer Sewald,West,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,108.0,1,Baixo,2016.0,12.0,4.0,2016-12
LGI8QEC2,Moses Frase,GTX Basic,Treequote,Won,2016-12-02,2017-03-06,583.0,GTX,550.0,Dustin Brinkmann,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,94.0,1,Baixo,2016.0,12.0,4.0,2016-12
6KZ0NCFX,Versie Hillebrand,MG Special,Funholding,Won,2016-12-02,2017-03-14,54.0,MG,55.0,Dustin Brinkmann,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,102.0,1,Baixo,2016.0,12.0,4.0,2016-12
3SF8O9S6,Vicki Laflamme,MG Special,Plusstrip,Won,2016-12-02,2017-03-27,60.0,MG,55.0,Celia Rouche,West,entertainment,2002.0,349.81,315.0,United States,,115.0,1,Baixo,2016.0,12.0,4.0,2016-12
CNM0H9FR,Zane Levy,GTX Basic,Não Identificado,Engaging,2016-12-02,,,GTX,550.0,Summer Sewald,West,,,,,,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
XK668R7C,Darcel Schlecht,GTX Basic,Dontechi,Lost,2016-12-03,2017-03-12,0.0,GTX,550.0,Melvin Marxen,Central,software,1982.0,4618.0,10083.0,United States,,99.0,0,Sem Valor,2016.0,12.0,4.0,2016-12
TZCAQWL3,Darcel Schlecht,GTXPro,Funholding,Lost,2016-12-03,2017-03-19,0.0,,,Melvin Marxen,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,106.0,0,Sem Valor,2016.0,12.0,4.0,2016-12
BADC6A9H,Darcel Schlecht,GTX Basic,Globex Corporation,Won,2016-12-03,2017-03-23,516.0,GTX,550.0,Melvin Marxen,Central,technolgy,2000.0,1223.72,2497.0,Norway,,110.0,1,Baixo,2016.0,12.0,4.0,2016-12
B8E0UUZR,Darcel Schlecht,GTXPro,Rangreen,Won,2016-12-03,2017-03-22,4829.0,,,Melvin Marxen,Central,technolgy,1987.0,2938.67,8775.0,Panama,,109.0,1,Alto,2016.0,12.0,4.0,2016-12
I043RXJV,Moses Frase,GTX Plus Basic,Dontechi,Lost,2016-12-03,2017-03-17,0.0,GTX,1096.0,Dustin Brinkmann,Central,software,1982.0,4618.0,10083.0,United States,,104.0,0,Sem Valor,2016.0,12.0,4.0,2016-12
MWWB44CC,Reed Clapper,GTX Plus Basic,Donquadtech,Won,2016-12-03,2017-03-02,950.0,GTX,1096.0,Rocco Neubert,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,89.0,1,Baixo,2016.0,12.0,4.0,2016-12
HBTINPDG,Vicki Laflamme,GTX Plus Basic,Xx-holding,Lost,2016-12-03,2017-03-09,0.0,GTX,1096.0,Celia Rouche,West,finance,1993.0,7537.24,20293.0,United States,,96.0,0,Sem Valor,2016.0,12.0,4.0,2016-12
DZ3KHZSX,Corliss Cosme,GTX Basic,Initech,Won,2016-12-04,2017-03-20,513.0,GTX,550.0,Cara Losch,East,telecommunications,1994.0,6395.05,20275.0,United States,,106.0,1,Baixo,2016.0,12.0,4.0,2016-12
3W1K7X5F,Darcel Schlecht,GTXPro,Condax,Lost,2016-12-04,2017-03-09,0.0,,,Melvin Marxen,Central,medical,2017.0,4.54,9.0,United States,,95.0,0,Sem Valor,2016.0,12.0,4.0,2016-12
45A57X68,Darcel Schlecht,GTX Plus Pro,Ron-tech,Won,2016-12-04,2017-03-12,5522.0,GTX,5482.0,Melvin Marxen,Central,medical,1992.0,3922.42,6837.0,United States,,98.0,1,Alto,2016.0,12.0,4.0,2016-12
9SLYC4TR,Gladys Colclough,MG Special,Cancity,Won,2016-12-04,2017-03-09,56.0,MG,55.0,Melvin Marxen,Central,retail,2001.0,718.62,2448.0,United States,,95.0,1,Baixo,2016.0,12.0,4.0,2016-12
JLWKWQYC,James Ascencio,GTXPro,Doncon,Won,2016-12-04,2017-03-08,5673.0,,,Summer Sewald,West,technolgy,2010.0,587.72,1501.0,United States,,94.0,1,Alto,2016.0,12.0,4.0,2016-12
7QC6FOKW,Kami Bicknell,GTX Basic,Xx-holding,Won,2016-12-04,2017-03-10,598.0,GTX,550.0,Summer Sewald,West,finance,1993.0,7537.24,20293.0,United States,,96.0,1,Baixo,2016.0,12.0,4.0,2016-12
XA184CMW,Marty Freudenburg,GTX Plus Pro,Rangreen,Won,2016-12-04,2017-03-16,5787.0,GTX,5482.0,Melvin Marxen,Central,technolgy,1987.0,2938.67,8775.0,Panama,,102.0,1,Alto,2016.0,12.0,4.0,2016-12
S0N7BYU3,Maureen Marcano,GTX Plus Basic,Singletechno,Won,2016-12-04,2017-03-08,1070.0,GTX,1096.0,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,94.0,1,Médio,2016.0,12.0,4.0,2016-12
6WOMHAJM,Boris Faz,MG Advanced,Donquadtech,Won,2016-12-05,2017-03-14,3677.0,MG,3393.0,Rocco Neubert,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,99.0,1,Alto,2016.0,12.0,4.0,2016-12
G1QGATKV,Cassey Cress,GTX Plus Pro,Ontomedia,Won,2016-12-05,2017-03-30,5425.0,GTX,5482.0,Rocco Neubert,East,employment,1997.0,882.12,2769.0,United States,,115.0,1,Alto,2016.0,12.0,4.0,2016-12
UAE5ZC7O,Daniell Hammack,GTX Plus Pro,Não Identificado,Engaging,2016-12-05,,,GTX,5482.0,Rocco Neubert,East,,,,,,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
6XFVQI32,Donn Cantrell,MG Advanced,Yearin,Won,2016-12-05,2017-03-23,3415.0,MG,3393.0,Rocco Neubert,East,retail,2005.0,2261.05,3851.0,United States,,108.0,1,Alto,2016.0,12.0,4.0,2016-12
JUCNIG4H,James Ascencio,GTX Basic,Não Identificado,Engaging,2016-12-05,,,GTX,550.0,Summer Sewald,West,,,,,,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
OGD4MDJ9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2016-12-05,2017-03-21,891.0,GTX,1096.0,Summer Sewald,West,medical,2004.0,1618.89,3889.0,United States,,106.0,1,Baixo,2016.0,12.0,4.0,2016-12
4NGBUZWJ,Lajuana Vencill,GTX Basic,Codehow,Won,2016-12-06,2017-03-12,609.0,GTX,550.0,Dustin Brinkmann,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,96.0,1,Baixo,2016.0,12.0,4.0,2016-12
EFG5DGV5,Markita Hansen,MG Special,Plusstrip,Won,2016-12-06,2017-03-16,54.0,MG,55.0,Celia Rouche,West,entertainment,2002.0,349.81,315.0,United States,,100.0,1,Baixo,2016.0,12.0,4.0,2016-12
82MM4H33,Zane Levy,GTX Plus Basic,Labdrill,Won,2016-12-06,2017-03-09,1049.0,GTX,1096.0,Summer Sewald,West,medical,1985.0,2741.37,9226.0,United States,,93.0,1,Médio,2016.0,12.0,4.0,2016-12
14PM641K,Cassey Cress,GTX Plus Basic,Gekko & Co,Won,2016-12-07,2017-03-07,1152.0,GTX,1096.0,Rocco Neubert,East,retail,1990.0,2520.83,3502.0,United States,,90.0,1,Médio,2016.0,12.0,4.0,2016-12
DSBGHOPN,Daniell Hammack,MG Special,Plussunin,Lost,2016-12-07,2017-03-20,0.0,MG,55.0,Rocco Neubert,East,retail,2003.0,1419.98,4018.0,United States,,103.0,0,Sem Valor,2016.0,12.0,4.0,2016-12
1YSOZLHF,Daniell Hammack,GTXPro,Umbrella Corporation,Won,2016-12-07,2017-03-28,4799.0,,,Rocco Neubert,East,finance,1998.0,2022.14,5113.0,United States,,111.0,1,Alto,2016.0,12.0,4.0,2016-12
E8RP9FRW,Gladys Colclough,MG Special,dambase,Won,2016-12-07,2017-03-12,51.0,MG,55.0,Melvin Marxen,Central,marketing,1995.0,2173.98,2928.0,United States,Inity,95.0,1,Baixo,2016.0,12.0,4.0,2016-12
787IRG9Q,Hayden Neloms,MG Advanced,J-Texon,Won,2016-12-07,2017-03-03,3426.0,MG,3393.0,Celia Rouche,West,retail,1989.0,1388.67,3583.0,United States,,86.0,1,Alto,2016.0,12.0,4.0,2016-12
0TUS4NAC,Jonathan Berthelot,MG Special,Rangreen,Won,2016-12-07,2017-03-11,51.0,MG,55.0,Melvin Marxen,Central,technolgy,1987.0,2938.67,8775.0,Panama,,94.0,1,Baixo,2016.0,12.0,4.0,2016-12
FAJTQMUM,Kami Bicknell,GTX Basic,Finjob,Won,2016-12-07,2017-03-20,564.0,GTX,550.0,Summer Sewald,West,employment,1988.0,2059.9,3644.0,United States,,103.0,1,Baixo,2016.0,12.0,4.0,2016-12
TWF0J0DF,Cecily Lampkin,GTX Plus Pro,Isdom,Won,2016-12-08,2017-03-01,5882.0,GTX,5482.0,Dustin Brinkmann,Central,medical,2002.0,3178.24,4540.0,United States,,83.0,1,Alto,2016.0,12.0,4.0,2016-12
ICMXZOVL,Daniell Hammack,GTXPro,Stanredtax,Engaging,2016-12-08,,,,,Rocco Neubert,East,finance,1987.0,1698.2,3798.0,United States,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
UQ14O415,Donn Cantrell,GTXPro,Plussunin,Won,2016-12-08,2017-03-20,5059.0,,,Rocco Neubert,East,retail,2003.0,1419.98,4018.0,United States,,102.0,1,Alto,2016.0,12.0,4.0,2016-12
IBEUTCSW,James Ascencio,MG Advanced,Não Identificado,Engaging,2016-12-08,,,MG,3393.0,Summer Sewald,West,,,,,,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
O3KC8QI8,Kami Bicknell,GTX Plus Basic,Não Identificado,Engaging,2016-12-08,,,GTX,1096.0,Summer Sewald,West,,,,,,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
BOJSLNDG,Kami Bicknell,MG Advanced,Singletechno,Won,2016-12-08,2017-03-11,3388.0,MG,3393.0,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,93.0,1,Alto,2016.0,12.0,4.0,2016-12
WALNFJ70,Kary Hendrixson,GTX Plus Pro,Não Identificado,Engaging,2016-12-08,,,GTX,5482.0,Summer Sewald,West,,,,,,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
DASMR0EK,Markita Hansen,GTX Plus Pro,Zoomit,Won,2016-12-08,2017-03-10,5410.0,GTX,5482.0,Celia Rouche,West,entertainment,1992.0,324.19,978.0,United States,,92.0,1,Alto,2016.0,12.0,4.0,2016-12
A76M0OOH,Reed Clapper,GTX Plus Basic,Zathunicon,Won,2016-12-08,2017-03-28,978.0,GTX,1096.0,Rocco Neubert,East,retail,2010.0,71.12,144.0,United States,,110.0,1,Baixo,2016.0,12.0,4.0,2016-12
E1VKE2PH,Vicki Laflamme,MG Special,Scotfind,Won,2016-12-08,2017-03-26,54.0,MG,55.0,Celia Rouche,West,software,1996.0,6354.87,16780.0,United States,Bubba Gump,108.0,1,Baixo,2016.0,12.0,4.0,2016-12
SKY95DVG,Anna Snelling,MG Special,Betatech,Lost,2016-12-09,2017-03-22,0.0,MG,55.0,Dustin Brinkmann,Central,medical,1986.0,647.18,1185.0,Kenya,,103.0,0,Sem Valor,2016.0,12.0,4.0,2016-12
V5OK4V5I,Cassey Cress,GTX Basic,Bubba Gump,Won,2016-12-09,2017-03-14,549.0,GTX,550.0,Rocco Neubert,East,software,2002.0,987.39,2253.0,United States,,95.0,1,Baixo,2016.0,12.0,4.0,2016-12
GJ4L5HHN,Corliss Cosme,GTX Plus Basic,Mathtouch,Won,2016-12-09,2017-03-14,1034.0,GTX,1096.0,Cara Losch,East,marketing,1984.0,3027.46,9516.0,Jordan,,95.0,1,Médio,2016.0,12.0,4.0,2016-12
9R8JWY3J,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,2016-12-09,2017-03-03,4998.0,,,Rocco Neubert,East,finance,1993.0,646.1,883.0,United States,Golddex,84.0,1,Alto,2016.0,12.0,4.0,2016-12
0EOFVU05,Donn Cantrell,MG Advanced,Ontomedia,Won,2016-12-09,2017-03-28,3421.0,MG,3393.0,Rocco Neubert,East,employment,1997.0,882.12,2769.0,United States,,109.0,1,Alto,2016.0,12.0,4.0,2016-12
HNHOPL7M,Kary Hendrixson,GTX Plus Pro,Doncon,Won,2016-12-09,2017-03-04,5425.0,GTX,5482.0,Summer Sewald,West,technolgy,2010.0,587.72,1501.0,United States,,85.0,1,Alto,2016.0,12.0,4.0,2016-12
Y0NYI17R,Vicki Laflamme,MG Special,Dalttechnology,Won,2016-12-09,2017-03-15,55.0,MG,55.0,Celia Rouche,West,software,2013.0,98.79,96.0,United States,Bubba Gump,96.0,1,Baixo,2016.0,12.0,4.0,2016-12
R4F4RGAL,Violet Mclelland,MG Advanced,Silis,Won,2016-12-09,2017-03-14,3558.0,MG,3393.0,Cara Losch,East,medical,1994.0,2818.38,6290.0,United States,,95.0,1,Alto,2016.0,12.0,4.0,2016-12
MNVMY83P,Cassey Cress,GTXPro,Plussunin,Engaging,2016-12-10,,,,,Rocco Neubert,East,retail,2003.0,1419.98,4018.0,United States,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
0ZHLQFGU,Kami Bicknell,GTXPro,Blackzim,Won,2016-12-10,2017-03-22,4839.0,,,Summer Sewald,West,retail,2009.0,497.11,1588.0,United States,,102.0,1,Alto,2016.0,12.0,4.0,2016-12
40DPY158,Markita Hansen,MG Special,Hottechi,Won,2016-12-10,2017-03-25,47.0,MG,55.0,Celia Rouche,West,technolgy,1997.0,8170.38,16499.0,Korea,,105.0,1,Baixo,2016.0,12.0,4.0,2016-12
DP9E525R,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-10,2017-03-24,1007.0,GTX,1096.0,Summer Sewald,West,retail,1990.0,4968.91,7523.0,United States,,104.0,1,Médio,2016.0,12.0,4.0,2016-12
DBDUMQQK,Niesha Huffines,MG Special,Inity,Won,2016-12-10,2017-03-24,48.0,MG,55.0,Melvin Marxen,Central,marketing,1986.0,2403.58,8801.0,United States,,104.0,1,Baixo,2016.0,12.0,4.0,2016-12
CNBN12RL,Versie Hillebrand,MG Special,Treequote,Won,2016-12-10,2017-03-07,49.0,MG,55.0,Dustin Brinkmann,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,87.0,1,Baixo,2016.0,12.0,4.0,2016-12
OXL0YWEE,Violet Mclelland,GTX Basic,Mathtouch,Won,2016-12-10,2017-03-18,504.0,GTX,550.0,Cara Losch,East,marketing,1984.0,3027.46,9516.0,Jordan,,98.0,1,Baixo,2016.0,12.0,4.0,2016-12
ZOBJHMAF,Cassey Cress,MG Advanced,Não Identificado,Engaging,2016-12-11,,,MG,3393.0,Rocco Neubert,East,,,,,,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
KD6MB4AP,Elease Gluck,MG Special,Não Identificado,Engaging,2016-12-11,,,MG,55.0,Celia Rouche,West,,,,,,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
5CSSZJF4,Jonathan Berthelot,GTX Basic,Finhigh,Won,2016-12-11,2017-03-21,543.0,GTX,550.0,Melvin Marxen,Central,finance,2006.0,1102.43,1759.0,United States,,100.0,1,Baixo,2016.0,12.0,4.0,2016-12
0XG8TOJF,Kary Hendrixson,GTX Plus Pro,Fasehatice,Lost,2016-12-11,2017-03-18,0.0,GTX,5482.0,Summer Sewald,West,retail,1990.0,4968.91,7523.0,United States,,97.0,0,Sem Valor,2016.0,12.0,4.0,2016-12
IIS0O91J,Kary Hendrixson,GTXPro,Fasehatice,Won,2016-12-11,2017-03-28,5149.0,,,Summer Sewald,West,retail,1990.0,4968.91,7523.0,United States,,107.0,1,Alto,2016.0,12.0,4.0,2016-12
2LP5SUR5,Lajuana Vencill,GTX Basic,Treequote,Lost,2016-12-11,2017-03-09,0.0,GTX,550.0,Dustin Brinkmann,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,88.0,0,Sem Valor,2016.0,12.0,4.0,2016-12
PYZZ3IS6,Markita Hansen,GTX Plus Basic,Blackzim,Won,2016-12-11,2017-03-11,1043.0,GTX,1096.0,Celia Rouche,West,retail,2009.0,497.11,1588.0,United States,,90.0,1,Médio,2016.0,12.0,4.0,2016-12
5I4K5TQE,Cassey Cress,GTX Plus Pro,Sumace,Lost,2016-12-12,2017-03-09,0.0,GTX,5482.0,Rocco Neubert,East,retail,2000.0,167.89,493.0,Romania,,87.0,0,Sem Valor,2016.0,12.0,4.0,2016-12
RV3LPOYP,James Ascencio,GTX Basic,Condax,Won,2016-12-12,2017-03-29,437.0,GTX,550.0,Summer Sewald,West,medical,2017.0,4.54,9.0,United States,,107.0,1,Baixo,2016.0,12.0,4.0,2016-12
A194RP0I,Rosalina Dieter,MG Advanced,Não Identificado,Engaging,2016-12-12,,,MG,3393.0,Celia Rouche,West,,,,,,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
1HVNTEPV,Rosie Papadopoulos,GTXPro,Kinnamplus,Won,2016-12-12,2017-03-11,4465.0,,,Cara Losch,East,retail,2004.0,702.72,1831.0,United States,,89.0,1,Alto,2016.0,12.0,4.0,2016-12
LC85AQ1I,Vicki Laflamme,GTX Basic,Konex,Won,2016-12-12,2017-03-18,443.0,GTX,550.0,Celia Rouche,West,technolgy,1980.0,7708.38,13756.0,United States,,96.0,1,Baixo,2016.0,12.0,4.0,2016-12
TBV972NP,Violet Mclelland,MG Special,Sumace,Lost,2016-12-12,2017-03-23,0.0,MG,55.0,Cara Losch,East,retail,2000.0,167.89,493.0,Romania,,101.0,0,Sem Valor,2016.0,12.0,4.0,2016-12
EJMX0EIJ,Darcel Schlecht,GTX Plus Pro,Betatech,Won,2016-12-13,2017-03-20,4278.0,GTX,5482.0,Melvin Marxen,Central,medical,1986.0,647.18,1185.0,Kenya,,97.0,1,Alto,2016.0,12.0,4.0,2016-12
VR9NYBOV,Garret Kinder,MG Special,Kinnamplus,Won,2016-12-13,2017-03-06,41.0,MG,55.0,Cara Losch,East,retail,2004.0,702.72,1831.0,United States,,83.0,1,Baixo,2016.0,12.0,4.0,2016-12
3U25FK08,Jonathan Berthelot,GTX Basic,Isdom,Won,2016-12-13,2017-03-28,519.0,GTX,550.0,Melvin Marxen,Central,medical,2002.0,3178.24,4540.0,United States,,105.0,1,Baixo,2016.0,12.0,4.0,2016-12
KV2OFRJT,Kami Bicknell,GTXPro,Não Identificado,Engaging,2016-12-13,,,,,Summer Sewald,West,,,,,,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
CRLK4Z1P,Maureen Marcano,GTX Basic,Kan-code,Won,2016-12-13,2017-03-04,524.0,GTX,550.0,Summer Sewald,West,software,1982.0,11698.03,34288.0,United States,,81.0,1,Baixo,2016.0,12.0,4.0,2016-12
OGENAT0L,Zane Levy,GTX Basic,Singletechno,Won,2016-12-13,2017-03-27,552.0,GTX,550.0,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,104.0,1,Baixo,2016.0,12.0,4.0,2016-12
F57JWIDF,Gladys Colclough,GTX Plus Basic,Konmatfix,Won,2016-12-14,2017-03-02,970.0,GTX,1096.0,Melvin Marxen,Central,marketing,1985.0,375.43,1190.0,United States,,78.0,1,Baixo,2016.0,12.0,4.0,2016-12
ERFRHR3Z,Hayden Neloms,MG Advanced,Não Identificado,Engaging,2016-12-14,,,MG,3393.0,Celia Rouche,West,,,,,,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
J53D8EOL,Kary Hendrixson,GTX Plus Basic,Hottechi,Engaging,2016-12-14,,,GTX,1096.0,Summer Sewald,West,technolgy,1997.0,8170.38,16499.0,Korea,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
LF8JZ3Q5,Kary Hendrixson,GTX Plus Basic,Hatfan,Won,2016-12-14,2017-03-13,1046.0,GTX,1096.0,Summer Sewald,West,services,1982.0,792.46,1299.0,United States,,89.0,1,Médio,2016.0,12.0,4.0,2016-12
MRGBSMQ5,Kary Hendrixson,GTX Plus Basic,Sunnamplex,Won,2016-12-14,2017-03-14,988.0,GTX,1096.0,Summer Sewald,West,marketing,2008.0,894.37,1593.0,Poland,,90.0,1,Baixo,2016.0,12.0,4.0,2016-12
CBAV8ZJL,Lajuana Vencill,GTX Basic,Codehow,Won,2016-12-14,2017-03-22,547.0,GTX,550.0,Dustin Brinkmann,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,98.0,1,Baixo,2016.0,12.0,4.0,2016-12
J32XDDAW,Markita Hansen,GTX Basic,Não Identificado,Engaging,2016-12-14,,,GTX,550.0,Celia Rouche,West,,,,,,,,0,Sem Valor,2016.0,12.0,4.0,2016-12
NN4DWBVN,Maureen Marcano,GTXPro,Singletechno,Lost,2016-12-14,2017-03-04,0.0,,,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,80.0,0,Sem Valor,2016.0,12.0,4.0,2016-12
6JXHEZYK,Versie Hillebrand,MG Special,Isdom,Won,2016-12-14,2017-03-31,54.0,MG,55.0,Dustin Brinkmann,Central,medical,2002.0,3178.24,4540.0,United States,,107.0,1,Baixo,2016.0,12.0,4.0,2016-12
WDHNR2EI,Violet Mclelland,MG Special,Silis,Won,2016-12-14,2017-03-20,57.0,MG,55.0,Cara Losch,East,medical,1994.0,2818.38,6290.0,United States,,96.0,1,Baixo,2016.0,12.0,4.0,2016-12
4K750D6F,Violet Mclelland,MG Special,Yearin,Won,2016-12-14,2017-03-18,55.0,MG,55.0,Cara Losch,East,retail,2005.0,2261.05,3851.0,United States,,94.0,1,Baixo,2016.0,12.0,4.0,2016-12
94GI0ZJ7,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2016-12-15,2017-03-15,5765.0,GTX,5482.0,Dustin Brinkmann,Central,finance,1987.0,1698.2,3798.0,United States,,90.0,1,Alto,2016.0,12.0,4.0,2016-12
TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,2016-12-15,2017-03-16,639.0,GTX,550.0,Rocco Neubert,East,medical,1991.0,326.82,1016.0,United States,,91.0,1,Baixo,2016.0,12.0,4.0,2016-12
